,bed,bath,acre_lot,state,house_size,price
536,6.0,2.0,0.12,0,2848.0,189000.0
537,13.0,7.0,0.2,0,4233.0,324900.0
538,3.0,1.0,0.46,0,909.0,319000.0
539,3.0,1.0,0.8,0,1040.0,309000.0
540,3.0,2.0,0.16,0,1542.0,339900.0
541,2.0,2.0,0.28,0,1206.0,159900.0
542,6.0,6.0,1.7,0,6390.0,43900.0
543,4.0,4.0,1.5,0,4366.0,875000.0
544,3.0,2.0,1.76,0,1968.0,199999.0
545,3.0,2.0,0.32,0,1647.0,192500.0
546,3.0,2.0,2.99,0,2372.0,400000.0
547,4.0,2.0,3.81,0,2556.0,114900.0
548,3.0,2.0,10.0,0,1707.0,895000.0
549,3.0,2.0,2.99,0,2372.0,400000.0
550,4.0,2.0,1.2,0,4930.0,599000.0
551,3.0,2.0,1.76,0,1968.0,199999.0
552,3.0,1.0,0.09,0,1303.0,150000.0
553,4.0,2.0,0.43,0,1872.0,495000.0
554,3.0,2.0,0.16,0,1500.0,429000.0
555,14.0,15.0,2.4,0,10302.0,1390000.0
556,9.0,9.0,1.0,0,5358.0,839000.0
557,2.0,2.0,6.35,0,1746.0,649000.0
558,4.0,3.0,0.51,0,2611.0,449000.0
559,3.0,3.0,2.0,0,2482.0,699000.0
560,4.0,4.0,0.11,0,2376.0,294999.0
561,3.0,2.0,23.0,0,1236.0,695000.0
562,3.0,1.0,0.96,0,1734.0,84900.0
563,4.0,4.0,0.12,0,2176.0,294995.0
564,5.0,3.0,0.19,0,2173.0,449797.0
565,6.0,3.0,0.11,0,3204.0,299990.0
566,4.0,4.0,9.3,0,3164.0,799000.0
567,3.0,3.0,0.3,0,2054.0,769000.0
568,6.0,5.0,50.0,0,3748.0,1295000.0
569,11.0,8.0,20.0,0,1106.0,1495000.0
570,4.0,1.0,3.1,0,1826.0,99000.0
571,2.0,1.0,0.21,0,1092.0,119900.0
572,7.0,6.0,321.43,0,3800.0,18000000.0
573,1.0,1.0,4.0,0,759.0,375000.0
574,3.0,1.0,0.69,0,1200.0,300000.0
575,2.0,3.0,14.96,0,1354.0,495000.0
576,3.0,2.0,4.1,0,1900.0,575000.0
577,4.0,3.0,4.0,0,2612.0,845000.0
578,5.0,4.0,0.53,0,2094.0,439900.0
579,6.0,6.0,0.76,0,3902.0,869000.0
580,3.0,3.0,1.43,0,2000.0,399900.0
581,4.0,2.0,0.1,0,2160.0,239999.0
582,3.0,2.0,0.37,0,1386.0,345000.0
583,3.0,3.0,5.2,0,2900.0,2100000.0
584,6.0,5.0,1.0,0,4016.0,799000.0
585,3.0,1.0,0.16,0,1568.0,375000.0
586,6.0,4.0,0.27,0,5743.0,560000.0
587,5.0,1.0,3.01,0,1740.0,249000.0
588,4.0,2.0,0.25,0,1966.0,250000.0
589,4.0,2.0,0.11,0,1960.0,235000.0
590,4.0,3.0,19.0,0,2691.0,750000.0
591,3.0,3.0,0.45,0,2314.0,525000.0
592,1.0,1.0,2.23,0,5104.0,349000.0
593,4.0,4.0,1.44,0,3400.0,749900.0
594,11.0,4.0,0.15,0,3962.0,285000.0
595,4.0,2.0,0.14,0,1668.0,249900.0
596,7.0,7.0,24.35,0,6200.0,3250000.0
597,4.0,4.0,1.3,0,5005.0,729000.0
598,4.0,3.0,0.87,0,2501.0,649000.0
599,7.0,2.0,0.13,0,2481.0,269900.0
600,7.0,3.0,0.11,0,3691.0,349990.0
601,6.0,2.0,0.1,0,1728.0,250000.0
602,9.0,7.0,0.15,0,4863.0,695000.0
603,3.0,2.0,10.0,0,1707.0,895000.0
604,10.0,5.0,0.19,0,4260.0,229000.0
605,1.0,1.0,1.01,0,777.0,79900.0
606,3.0,1.0,0.31,0,1892.0,124900.0
607,6.0,2.0,0.57,0,2979.0,109900.0
608,3.0,3.0,1.4,0,2234.0,349900.0
609,3.0,2.0,0.56,0,2120.0,269900.0
610,4.0,8.0,12.1,0,14240.0,2995000.0
611,3.0,1.0,6.1,0,1830.0,599000.0
612,3.0,1.0,0.21,0,1746.0,224900.0
613,3.0,3.0,0.26,0,1768.0,243900.0
614,7.0,4.0,0.4,0,2992.0,254900.0
615,7.0,4.0,0.29,0,3550.0,199900.0
616,6.0,3.0,0.19,0,3724.0,179000.0
617,10.0,6.0,0.1,0,8504.0,1025000.0
618,3.0,2.0,0.81,0,1655.0,250000.0
619,2.0,1.0,0.22,0,1175.0,169900.0
620,3.0,1.0,0.62,0,1212.0,199900.0
621,2.0,2.0,0.12,0,1139.0,169900.0
622,6.0,8.0,4.49,0,8600.0,1675000.0
623,4.0,4.0,4.0,0,5394.0,850000.0
624,6.0,5.0,3.81,0,6361.0,1395000.0
625,5.0,3.0,0.1,0,2027.0,149900.0
626,5.0,2.0,0.19,0,1800.0,100000.0
627,2.0,2.0,0.24,0,1044.0,264999.0
628,4.0,2.0,0.16,0,1664.0,259900.0
629,3.0,2.0,0.22,0,2037.0,299900.0
630,5.0,2.0,0.11,0,2456.0,229000.0
631,4.0,3.0,62.0,0,2650.0,649000.0
632,6.0,6.0,0.15,0,3744.0,235000.0
633,4.0,1.0,0.3,0,1360.0,395000.0
634,8.0,2.0,0.22,0,3278.0,289000.0
635,4.0,2.0,0.32,0,1183.0,699900.0
636,4.0,2.0,0.4,0,2856.0,575000.0
637,1.0,1.0,5.46,0,600.0,144000.0
638,5.0,2.0,0.13,0,1878.0,129900.0
639,5.0,6.0,0.63,0,10411.0,450000.0
640,3.0,1.0,1.5,0,1222.0,179900.0
641,3.0,2.0,0.17,0,1376.0,289900.0
642,20.0,18.0,0.71,0,15096.0,239000.0
643,4.0,3.0,0.34,0,2363.0,309900.0
644,3.0,1.0,20.22,0,2291.0,699000.0
645,4.0,2.0,1.7,0,1794.0,395000.0
646,4.0,4.0,0.56,0,3788.0,649900.0
647,3.0,2.0,0.2,0,1572.0,239900.0
648,4.0,5.0,7.81,0,7000.0,1295000.0
649,8.0,8.0,0.23,0,6120.0,539900.0
650,12.0,4.0,0.22,0,4200.0,184900.0
651,7.0,3.0,0.23,0,3288.0,209900.0
652,3.0,1.0,0.24,0,875.0,185000.0
653,4.0,3.0,0.96,0,2227.0,414999.0
654,4.0,1.0,46.0,0,2180.0,750000.0
655,3.0,2.0,0.23,0,1362.0,299999.0
656,3.0,1.0,0.21,0,1282.0,199900.0
657,3.0,2.0,0.75,0,2190.0,459900.0
658,4.0,2.0,0.49,0,1738.0,310000.0
659,4.0,4.0,196.1,0,3396.0,999000.0
660,3.0,3.0,9.75,0,1650.0,421760.0
661,5.0,4.0,58.0,0,4685.0,975000.0
662,2.0,1.0,0.18,0,1138.0,219900.0
663,2.0,2.0,0.18,0,1094.0,224900.0
664,3.0,2.0,10.21,0,1248.0,421190.0
665,5.0,2.0,0.3,0,1800.0,699000.0
666,4.0,2.0,10.01,0,1545.0,428218.0
667,2.0,1.0,0.34,0,791.0,80000.0
668,2.0,2.0,0.04,0,936.0,145000.0
669,3.0,1.0,5.0,0,1228.0,61500.0
670,3.0,2.0,3.62,0,1736.0,449900.0
671,2.0,1.0,0.36,0,1032.0,99000.0
672,4.0,2.0,1.3,0,2032.0,386000.0
673,3.0,2.0,0.11,0,1122.0,110000.0
674,4.0,2.0,0.06,0,1872.0,119900.0
675,3.0,2.0,0.61,0,1288.0,269900.0
676,2.0,1.0,0.15,0,1276.0,195000.0
677,4.0,2.0,0.23,0,1680.0,170000.0
678,3.0,2.0,0.3,0,1260.0,250000.0
679,4.0,2.0,185.0,0,2491.0,575000.0
680,8.0,7.0,0.13,0,9516.0,369900.0
681,2.0,1.0,0.02,0,640.0,99900.0
682,4.0,2.0,0.15,0,2372.0,199900.0
683,2.0,1.0,0.3,0,785.0,225000.0
684,4.0,2.0,0.36,0,1610.0,279900.0
685,3.0,2.0,0.46,0,1536.0,299900.0
686,3.0,2.0,0.27,0,1178.0,269500.0
687,4.0,3.0,0.78,0,2552.0,639900.0
688,5.0,4.0,0.9,0,3700.0,699000.0
689,12.0,6.0,0.6,0,5044.0,899900.0
690,8.0,4.0,0.16,0,3254.0,239900.0
691,3.0,3.0,0.43,0,2360.0,165000.0
692,5.0,2.0,0.38,0,3364.0,689000.0
693,4.0,4.0,1.59,0,3444.0,799000.0
694,3.0,1.0,0.18,0,1080.0,229900.0
695,10.0,4.0,0.13,0,3736.0,475000.0
696,6.0,3.0,0.26,0,2828.0,399000.0
697,2.0,2.0,0.49,0,1264.0,595000.0
698,2.0,2.0,0.49,0,1146.0,615000.0
699,1.0,1.0,0.49,0,988.0,375000.0
700,10.0,5.0,0.21,0,4416.0,199000.0
701,3.0,1.0,0.08,0,1120.0,150000.0
702,3.0,5.0,7.39,0,1740.0,319900.0
703,6.0,3.0,0.56,0,3868.0,249000.0
704,3.0,2.0,10.0,0,1277.0,335000.0
705,8.0,4.0,0.24,0,3344.0,169000.0
706,4.0,1.0,0.77,0,1644.0,269000.0
707,3.0,1.0,0.25,0,1105.0,199900.0
708,3.0,2.0,7.44,0,1809.0,624900.0
709,1.0,1.0,0.25,0,766.0,139900.0
710,4.0,2.0,0.2,0,1846.0,275000.0
711,1.0,1.0,0.29,0,640.0,184900.0
712,3.0,2.0,0.13,0,880.0,375000.0
713,2.0,1.0,0.27,0,1200.0,235000.0
714,6.0,2.0,0.12,0,2664.0,209000.0
715,3.0,2.0,0.25,0,1609.0,425000.0
716,4.0,1.0,0.91,0,1404.0,349900.0
717,4.0,4.0,1.9,0,2634.0,572310.0
718,3.0,1.0,0.7,0,1553.0,259900.0
719,5.0,5.0,33.43,0,6900.0,2650000.0
720,2.0,2.0,0.15,0,1364.0,209900.0
721,2.0,1.0,0.12,0,841.0,189900.0
722,4.0,1.0,0.21,0,1272.0,319900.0
723,4.0,2.0,0.18,0,2382.0,824900.0
724,5.0,5.0,2.0,0,4476.0,1290000.0
725,12.0,5.0,0.19,0,4698.0,395000.0
726,1.0,1.0,0.69,0,1560.0,39900.0
727,3.0,1.0,1.6,0,1656.0,235000.0
728,3.0,2.0,0.23,0,1452.0,159900.0
729,3.0,1.0,0.14,0,1522.0,214900.0
730,4.0,2.0,25.4,0,1613.0,365000.0
731,3.0,2.0,0.16,0,1809.0,249900.0
732,3.0,1.0,0.21,0,1632.0,170000.0
733,3.0,1.0,31.0,0,1749.0,550000.0
734,3.0,2.0,1.86,0,1573.0,368900.0
735,5.0,3.0,1.7,0,2240.0,529000.0
736,3.0,2.0,0.16,0,1352.0,209000.0
737,3.0,2.0,1.21,0,1062.0,329000.0
738,3.0,3.0,0.69,0,3300.0,699000.0
739,3.0,3.0,0.17,0,1326.0,265000.0
740,3.0,3.0,0.4,0,1916.0,449000.0
741,2.0,1.0,0.39,0,720.0,219900.0
742,2.0,1.0,0.5,0,1072.0,399999.0
743,5.0,4.0,0.72,0,4468.0,995000.0
744,3.0,1.0,0.34,0,1248.0,350000.0
745,3.0,2.0,0.23,0,1224.0,269000.0
746,3.0,3.0,1.84,0,1739.0,499900.0
747,3.0,2.0,0.39,0,1224.0,230000.0
748,3.0,2.0,0.39,0,1224.0,230000.0
749,3.0,2.0,0.39,0,1224.0,230000.0
750,5.0,3.0,0.15,0,2549.0,225000.0
751,6.0,4.0,0.93,0,3845.0,549900.0
752,6.0,3.0,2.0,0,3060.0,599000.0
753,3.0,2.0,0.69,0,1550.0,599900.0
754,3.0,2.0,0.39,0,900.0,225000.0
755,3.0,2.0,0.39,0,900.0,225000.0
756,3.0,2.0,0.39,0,900.0,225000.0
757,3.0,1.0,0.18,0,826.0,181999.0
758,2.0,3.0,0.23,0,3696.0,314900.0
759,7.0,3.0,0.24,0,3727.0,24900.0
760,3.0,1.0,10.75,0,1056.0,299000.0
761,3.0,2.0,0.2,0,1424.0,475000.0
762,6.0,2.0,0.13,0,2580.0,249900.0
763,4.0,3.0,0.61,0,2857.0,589900.0
764,3.0,2.0,0.3,0,1350.0,364000.0
765,6.0,2.0,0.11,0,2016.0,259900.0
766,4.0,1.0,0.1,0,1410.0,199919.0
767,4.0,3.0,100.5,0,3063.0,1237542.0
768,5.0,3.0,1.66,0,4296.0,670000.0
769,3.0,2.0,0.97,0,1372.0,374900.0
770,3.0,3.0,0.65,0,1785.0,699000.0
771,4.0,2.0,0.11,0,1525.0,159900.0
772,6.0,2.0,0.13,0,2640.0,250000.0
773,8.0,5.0,0.49,0,6861.0,595000.0
774,3.0,2.0,0.17,0,2038.0,295000.0
775,4.0,1.0,0.11,0,1538.0,239900.0
776,4.0,2.0,0.17,0,2030.0,195500.0
777,3.0,2.0,0.25,0,4620.0,215000.0
778,4.0,2.0,0.14,0,1648.0,269900.0
779,3.0,1.0,3.87,0,1008.0,375000.0
780,10.0,4.0,0.23,0,4420.0,364900.0
781,3.0,1.0,0.38,0,1018.0,214900.0
782,6.0,3.0,0.17,0,3056.0,279000.0
783,4.0,3.0,0.26,0,2530.0,425000.0
784,2.0,2.0,0.11,0,1224.0,225000.0
785,3.0,1.0,0.11,0,1248.0,235000.0
786,3.0,1.0,0.15,0,1080.0,227000.0
787,3.0,3.0,0.69,0,2143.0,549000.0
788,3.0,3.0,1.11,0,2463.0,629000.0
789,5.0,2.0,0.15,0,2316.0,289900.0
790,3.0,3.0,1.1,0,2720.0,379990.0
791,4.0,2.0,0.2,0,1712.0,129900.0
792,3.0,1.0,0.23,0,975.0,149900.0
793,3.0,1.0,0.3,0,1750.0,200000.0
794,2.0,1.0,0.11,0,1028.0,174500.0
795,5.0,4.0,0.26,0,3396.0,259900.0
796,5.0,2.0,0.54,0,2359.0,389900.0
797,3.0,1.0,0.13,0,1642.0,115000.0
798,2.0,1.0,0.22,0,706.0,249900.0
799,2.0,1.0,0.19,0,1175.0,275000.0
800,4.0,5.0,25.99,0,4179.0,1395000.0
801,6.0,3.0,0.28,0,2988.0,169000.0
802,8.0,3.0,0.13,0,2996.0,259000.0
803,3.0,5.0,14.48,0,3112.0,1390000.0
804,4.0,4.0,0.16,0,2800.0,219900.0
805,4.0,2.0,0.19,0,1526.0,269000.0
806,3.0,1.0,0.23,0,1177.0,649900.0
807,4.0,2.0,0.15,0,1797.0,219900.0
808,2.0,1.0,0.35,0,3228.0,575000.0
809,3.0,5.0,14.48,0,3112.0,1390000.0
810,6.0,2.0,0.13,0,2060.0,169900.0
811,6.0,3.0,0.17,0,2592.0,784900.0
812,10.0,4.0,0.13,0,3680.0,784900.0
813,3.0,3.0,184.0,0,1804.0,1500000.0
814,6.0,2.0,0.08,0,2554.0,784900.0
815,8.0,4.0,0.2,0,3904.0,230000.0
816,12.0,7.0,161.0,0,5878.0,4900000.0
817,4.0,2.0,0.14,0,1470.0,204900.0
818,4.0,2.0,0.12,0,1600.0,199900.0
819,3.0,2.0,2.0,0,1280.0,249000.0
820,10.0,6.0,0.26,0,7736.0,559000.0
821,8.0,3.0,0.14,0,3345.0,249900.0
822,3.0,2.0,4.6,0,1260.0,299999.0
823,3.0,2.0,10.74,0,1560.0,550000.0
824,2.0,2.0,0.11,0,1240.0,209000.0
825,5.0,3.0,2.0,0,2777.0,389900.0
826,7.0,7.0,1.0,0,3684.0,715000.0
827,3.0,3.0,0.19,0,1876.0,649000.0
828,3.0,3.0,4.98,0,2088.0,450000.0
829,4.0,3.0,0.93,0,3100.0,600000.0
830,3.0,3.0,0.94,0,2415.0,675000.0
831,5.0,2.0,0.11,0,1892.0,179900.0
832,4.0,3.0,1.74,0,2073.0,565000.0
833,5.0,4.0,0.5,0,5694.0,725000.0
834,2.0,1.0,0.11,0,944.0,139900.0
835,3.0,3.0,0.4,0,2397.0,339900.0
836,3.0,1.0,0.13,0,1456.0,279900.0
837,4.0,3.0,1.88,0,2025.0,524999.0
838,6.0,3.0,0.15,0,3696.0,250000.0
839,4.0,2.0,0.11,0,1806.0,250000.0
840,4.0,2.0,0.13,0,1596.0,249987.0
841,4.0,2.0,0.24,0,2002.0,349900.0
842,3.0,2.0,0.46,0,1247.0,285000.0
843,3.0,1.0,0.26,0,1188.0,249400.0
844,4.0,2.0,0.17,0,1770.0,224900.0
845,3.0,1.0,0.27,0,1170.0,295000.0
846,5.0,5.0,0.75,0,3213.0,749900.0
847,3.0,1.0,0.14,0,1063.0,234900.0
848,2.0,1.0,0.66,0,832.0,75000.0
849,3.0,2.0,2.0,0,1504.0,349000.0
850,3.0,2.0,0.12,0,1248.0,239900.0
851,7.0,5.0,0.15,0,3148.0,425000.0
852,3.0,1.0,0.9,0,1216.0,225000.0
853,3.0,2.0,0.25,0,1531.0,265000.0
854,4.0,1.0,0.1,0,1848.0,223500.0
855,3.0,4.0,0.44,0,2025.0,394900.0
856,3.0,2.0,0.66,0,1772.0,349900.0
857,3.0,4.0,3.86,0,2200.0,769000.0
858,4.0,4.0,0.37,0,2160.0,324900.0
859,5.0,2.0,0.11,0,2664.0,300000.0
860,4.0,2.0,1.49,0,1359.0,499000.0
861,6.0,4.0,0.16,0,2844.0,300000.0
862,6.0,4.0,0.16,0,2160.0,309900.0
863,3.0,2.0,0.5,0,1688.0,329000.0
864,24.0,9.0,0.13,0,9999.0,900000.0
865,3.0,2.0,0.16,0,1284.0,240000.0
866,4.0,2.0,0.11,0,1872.0,259900.0
867,4.0,2.0,0.58,0,1662.0,459900.0
868,2.0,2.0,0.2,0,1500.0,189900.0
869,2.0,2.0,0.88,0,1193.0,139000.0
870,3.0,1.0,2.4,0,1008.0,220000.0
871,5.0,2.0,0.11,0,1634.0,269000.0
872,3.0,2.0,0.11,0,1902.0,249900.0
873,3.0,2.0,0.36,0,1276.0,289900.0
874,3.0,4.0,1.11,0,3577.0,539000.0
875,2.0,2.0,3.96,0,1716.0,589000.0
876,4.0,2.0,0.14,0,2459.0,299900.0
877,5.0,3.0,0.59,0,2287.0,324900.0
878,4.0,2.0,0.11,0,1732.0,275000.0
879,4.0,3.0,0.39,0,2584.0,529900.0
880,3.0,1.0,0.11,0,864.0,219900.0
881,6.0,2.0,0.24,0,1800.0,335000.0
882,8.0,6.0,0.13,0,3111.0,324999.0
883,4.0,2.0,0.33,0,1152.0,274900.0
884,4.0,1.0,0.26,0,1184.0,250000.0
885,4.0,3.0,0.11,0,1728.0,265000.0
886,4.0,2.0,0.34,0,2096.0,495000.0
887,2.0,1.0,0.48,0,1115.0,319000.0
888,6.0,2.0,0.11,0,2560.0,300000.0
889,4.0,3.0,0.39,0,3264.0,699900.0
890,3.0,3.0,0.92,0,2350.0,599000.0
891,4.0,4.0,0.13,0,1728.0,375000.0
892,7.0,3.0,0.11,0,3035.0,70000.0
893,4.0,3.0,1.63,0,2910.0,779900.0
894,8.0,3.0,0.15,0,4251.0,345000.0
895,3.0,3.0,1.61,0,1344.0,330000.0
896,3.0,2.0,0.27,0,1265.0,259900.0
897,3.0,1.0,0.21,0,1588.0,324900.0
898,3.0,3.0,2.04,0,2230.0,489000.0
899,3.0,1.0,0.46,0,1196.0,239900.0
900,3.0,2.0,1.25,0,1792.0,409000.0
901,2.0,2.0,0.37,0,1952.0,709000.0
902,3.0,1.0,0.15,0,1170.0,219000.0
903,10.0,4.0,0.28,0,4420.0,334900.0
904,7.0,3.0,0.11,0,2418.0,349900.0
905,2.0,2.0,0.17,0,1200.0,274900.0
906,3.0,2.0,0.41,0,1817.0,449900.0
907,6.0,3.0,0.13,0,2818.0,229900.0
908,6.0,2.0,0.12,0,2108.0,279000.0
909,1.0,1.0,0.02,0,408.0,27700.0
910,2.0,1.0,0.06,0,800.0,159900.0
911,6.0,3.0,0.31,0,2408.0,365000.0
912,4.0,3.0,0.13,0,1625.0,235000.0
913,6.0,3.0,0.14,0,3086.0,324900.0
914,8.0,6.0,0.13,0,8369.0,445000.0
915,4.0,2.0,0.21,0,1303.0,269900.0
916,4.0,2.0,0.12,0,1225.0,219900.0
917,3.0,2.0,0.46,0,1476.0,384900.0
918,4.0,1.0,0.65,0,2120.0,219900.0
919,3.0,1.0,0.24,0,1048.0,235000.0
920,2.0,2.0,1.0,0,1341.0,237900.0
921,4.0,2.0,0.11,0,1742.0,289900.0
922,2.0,1.0,0.29,0,987.0,265900.0
923,3.0,1.0,0.28,0,1260.0,300000.0
924,6.0,3.0,0.16,0,2200.0,199900.0
925,4.0,2.0,0.13,0,1976.0,300000.0
926,6.0,4.0,0.17,0,2284.0,299999.0
927,6.0,2.0,0.13,0,1848.0,299000.0
928,10.0,5.0,0.21,0,4277.0,474500.0
929,5.0,4.0,0.48,0,3657.0,825000.0
930,6.0,2.0,0.11,0,2418.0,299900.0
931,3.0,2.0,0.21,0,1153.0,369900.0
932,4.0,3.0,2.03,0,2554.0,629900.0
933,8.0,3.0,0.13,0,3457.0,300000.0
934,4.0,2.0,0.16,0,1280.0,375000.0
935,5.0,4.0,0.5,0,3200.0,760000.0
936,3.0,5.0,298.0,0,4273.0,15500000.0
937,3.0,2.0,0.24,0,1422.0,149900.0
938,3.0,3.0,1.0,0,1512.0,529000.0
939,4.0,2.0,0.14,0,1399.0,225000.0
940,6.0,2.0,0.14,0,2508.0,190000.0
941,4.0,3.0,1.03,0,2276.0,559000.0
942,6.0,2.0,0.62,0,2520.0,250000.0
943,3.0,2.0,0.4,0,1536.0,298000.0
944,2.0,1.0,0.34,0,676.0,180000.0
945,2.0,1.0,0.28,0,1207.0,240000.0
946,4.0,3.0,0.12,0,1360.0,284999.0
947,3.0,2.0,0.34,0,1424.0,299413.0
948,4.0,3.0,0.69,0,3476.0,675000.0
949,4.0,2.0,0.12,0,1888.0,300000.0
950,8.0,4.0,0.11,0,4356.0,374900.0
951,4.0,3.0,1.6,0,1960.0,399900.0
952,4.0,5.0,1.36,0,4140.0,1249900.0
953,3.0,2.0,0.34,0,1536.0,349900.0
954,3.0,2.0,0.18,0,1634.0,529000.0
955,6.0,3.0,0.37,0,3002.0,325000.0
956,2.0,2.0,0.05,0,1200.0,275000.0
957,4.0,2.0,0.22,0,1314.0,269900.0
958,3.0,2.0,1.0,0,1388.0,495000.0
959,4.0,4.0,0.62,0,2712.0,699900.0
960,6.0,3.0,0.14,0,2673.0,389999.0
961,6.0,3.0,0.11,0,2632.0,325000.0
962,1.0,1.0,1.01,0,777.0,79900.0
963,6.0,5.0,0.16,0,4294.0,50000.0
964,3.0,3.0,1.4,0,2234.0,349900.0
965,6.0,2.0,0.57,0,2979.0,109900.0
966,3.0,2.0,0.56,0,2120.0,269900.0
967,4.0,2.0,0.26,0,3000.0,249950.0
968,3.0,1.0,0.09,0,1202.0,29974.0
969,6.0,5.0,3.81,0,6361.0,1395000.0
970,3.0,1.0,5.52,0,1200.0,249900.0
971,4.0,3.0,62.0,0,2650.0,649000.0
972,4.0,3.0,0.54,0,2606.0,159000.0
973,4.0,8.0,12.1,0,14240.0,2995000.0
974,5.0,2.0,0.11,0,2456.0,229000.0
975,3.0,3.0,0.26,0,1768.0,243900.0
976,9.0,13.0,28.0,0,9386.0,1495000.0
977,7.0,4.0,0.4,0,2992.0,254900.0
978,7.0,4.0,0.29,0,3550.0,199900.0
979,10.0,6.0,0.1,0,8504.0,1025000.0
980,3.0,3.0,1.1,0,2720.0,379990.0
981,3.0,2.0,0.81,0,1655.0,250000.0
982,6.0,8.0,4.49,0,8600.0,1675000.0
983,5.0,2.0,0.19,0,1800.0,100000.0
984,4.0,3.0,0.24,0,2115.0,279000.0
985,3.0,2.0,0.95,0,1200.0,179900.0
986,2.0,1.0,0.19,0,1175.0,275000.0
987,5.0,2.0,1.85,0,4510.0,759000.0
988,3.0,2.0,0.22,0,2037.0,299900.0
989,4.0,1.0,0.3,0,1360.0,395000.0
990,4.0,2.0,0.4,0,2856.0,575000.0
991,2.0,1.0,0.35,0,3228.0,575000.0
992,2.0,1.0,0.25,0,800.0,110000.0
993,1.0,1.0,5.46,0,600.0,144000.0
994,3.0,2.0,1.0,0,1272.0,225000.0
995,3.0,1.0,0.25,0,1367.0,115900.0
996,4.0,3.0,0.35,0,2800.0,347600.0
997,5.0,2.0,0.54,0,2359.0,389900.0
998,3.0,2.0,1.33,0,1200.0,460000.0
999,4.0,3.0,0.34,0,2363.0,309900.0
1000,4.0,2.0,1.7,0,1794.0,395000.0
1001,3.0,2.0,0.37,0,1440.0,249000.0
1002,3.0,1.0,0.13,0,1642.0,115000.0
1003,2.0,1.0,0.22,0,706.0,249900.0
1004,3.0,1.0,20.22,0,2291.0,699000.0
1005,7.0,3.0,0.23,0,3288.0,209900.0
1006,4.0,1.0,46.0,0,2180.0,750000.0
1007,4.0,6.0,2.0,0,2648.0,564900.0
1008,5.0,4.0,58.0,0,4685.0,975000.0
1009,3.0,5.0,14.48,0,3112.0,1390000.0
1010,4.0,1.0,0.28,0,1357.0,185000.0
1011,3.0,1.0,0.21,0,1282.0,199900.0
1012,5.0,2.0,0.3,0,1800.0,699000.0
1013,3.0,1.0,0.23,0,1177.0,649900.0
1014,3.0,5.0,14.48,0,3112.0,1390000.0
1015,3.0,2.0,10.21,0,1248.0,421190.0
1016,4.0,2.0,10.01,0,1545.0,428218.0
1017,2.0,2.0,0.04,0,936.0,145000.0
1018,3.0,3.0,19.23,0,2268.0,285000.0
1019,3.0,1.0,5.0,0,1228.0,61500.0
1020,3.0,2.0,3.62,0,1736.0,449900.0
1021,2.0,1.0,0.36,0,1032.0,99000.0
1022,3.0,2.0,0.61,0,1288.0,269900.0
1023,2.0,1.0,0.15,0,1276.0,195000.0
1024,3.0,3.0,0.1,0,1781.0,219900.0
1025,1.0,1.0,0.25,0,766.0,139900.0
1026,3.0,3.0,0.43,0,2360.0,165000.0
1027,4.0,2.0,0.2,0,1846.0,275000.0
1028,3.0,2.0,0.14,0,1525.0,85000.0
1029,3.0,2.0,0.56,0,1176.0,299900.0
1030,8.0,7.0,0.13,0,9516.0,369900.0
1031,2.0,1.0,0.02,0,640.0,99900.0
1032,4.0,2.0,185.0,0,2491.0,575000.0
1033,4.0,3.0,0.46,0,2108.0,400000.0
1034,4.0,5.0,1.02,0,2396.0,500000.0
1035,3.0,2.0,0.25,0,1609.0,425000.0
1036,5.0,2.0,0.38,0,3364.0,689000.0
1037,3.0,3.0,9.75,0,1650.0,421760.0
1038,12.0,6.0,0.6,0,5044.0,899900.0
1039,5.0,5.0,33.43,0,6900.0,2650000.0
1040,6.0,3.0,0.26,0,2828.0,399000.0
1041,2.0,2.0,0.49,0,1264.0,595000.0
1042,2.0,2.0,0.49,0,1146.0,615000.0
1043,1.0,1.0,0.49,0,988.0,375000.0
1044,3.0,1.0,0.08,0,1120.0,150000.0
1045,3.0,5.0,7.39,0,1740.0,319900.0
1046,4.0,3.0,2.07,0,2880.0,399000.0
1047,4.0,3.0,2.5,0,2351.0,599000.0
1048,2.0,2.0,0.23,0,1210.0,199900.0
1049,2.0,1.0,0.16,0,1565.0,59900.0
1050,3.0,1.0,0.25,0,1105.0,199900.0
1051,4.0,2.0,0.14,0,2040.0,185000.0
1052,3.0,2.0,0.65,0,1544.0,245000.0
1053,3.0,2.0,1.86,0,1573.0,368900.0
1054,5.0,2.0,0.85,0,1605.0,379900.0
1055,5.0,4.0,0.72,0,4468.0,995000.0
1056,9.0,3.0,0.08,0,3960.0,189000.0
1057,3.0,2.0,7.44,0,1809.0,624900.0
1058,3.0,3.0,0.4,0,1916.0,449000.0
1059,3.0,2.0,0.54,0,1336.0,325000.0
1060,3.0,2.0,0.53,0,880.0,299900.0
1061,3.0,3.0,5.83,0,1704.0,725000.0
1062,2.0,1.0,0.5,0,1072.0,399999.0
1063,3.0,4.0,0.13,0,3000.0,349900.0
1064,4.0,1.0,0.91,0,1404.0,349900.0
1065,4.0,2.0,0.18,0,2382.0,824900.0
1066,4.0,1.0,0.21,0,1272.0,319900.0
1067,12.0,5.0,0.19,0,4698.0,395000.0
1068,5.0,5.0,2.0,0,4476.0,1290000.0
1069,6.0,4.0,0.93,0,3845.0,549900.0
1070,1.0,1.0,0.69,0,1560.0,39900.0
